platform,komentar,timestamp,komentar_clean
YouTube,"Merekalah yg korupsi ( jaksa) di gaji negara tapi kerjaanya brantakan malah merusak nama lembaga kejaksaan yang agung, karyawan modelan gini sih klo di swasta di cuci gudang. ",2026-04-18 12:20:45,mereka yg korupsi jaksa gaji negara kerjaanya brantakan malah rusak nama lembaga jaksa agung karyawan model gin sih klo swasta cuci gudang
YouTube,Semprot di depan pirum di ehemmmm,2026-04-18 12:20:45,semprot depan pirum ehemmmm
YouTube,Karna sdm rendah dikasih jabatan2. Ntah itu kampusnya ga jelas drmn itu jaksa2,2026-04-18 12:20:45,karna sdm rendah kasih jabat ntah kampus ga jelas drmn jaksa
YouTube,"saya mendukung kejaksaan, saya tidk percaya orang ini tdk bermain mark up, kenapa dpr nya teriak2, krn disinilah celah permainan proyek yang merupakan kartu AS nya, biaya jasa selalu di buat menjadi Nilai yang tdk terukur, padahal diluaran itu ada harga pasaran, tetapi saat masuk tender, harga jasa itu bisa berkali2 lipat, harga di penawaran itu di buat diatur sedemikian rupa agar bisa memenuhi pagu anggarannya atau sengaja di buat menyesuaikan dengan kebutuhan penggunanya dengan memecah item2 biaya padahal bisa 1 paket saja, di sini mungkin tidak terlihat aliran dananya, karena perbuatannya dilakukan di bawah tangan- penyerahan tidak ada serah terima jadi clean, dan secara tertulis hanya memunculkan nilai jasa saja, jadi jgn heran klu besok2 org yg bermain tender dalam bentuk jasa akan mudah menetapkan nilai berkali2 lipat, dengan kedok ide kreatif tanpa batas, DPR mah sekarang menunjukkan menekan kejaksaan, krn mereka sedang ketar ketir, kapan kena apes nya juga, krn sekrg kejagung yg baru tidak ada tebang pilih, koruptor sikat. maju terus kejaksaan Indonesia, singkirkan tikus- tikus maling di negeri ini, mau kecil mau besar, sikat.",2026-04-18 12:20:45,dukung jaksa tidk percaya orang tdk main mark up dpr nya teriak krn sin celah main proyek rupa kartu as nya biaya jasa selalu buat jadi nilai tdk ukur padahal luar ada harga pasar saat masuk tender harga jasa kali lipat harga tawar buat atur demikian rupa bisa penuh pagu anggar sengaja buat sesuai butuh guna pecah item biaya padahal bisa paket sini mungkin lihat alir dana buat laku di bawah tangan serah ada serah terima jadi clean cara tulis muncul nilai jasa jadi jgn heran klu besok org yg main tender bentuk jasa mudah tetap nilai kali lipat kedok ide kreatif batas dpr mah sekarang tunjuk tekan jaksa krn sedang ketar tir kapan kena apes nya krn sekrg jagung yg baru ada tebang pilih koruptor sikat maju terus jaksa indonesia singkir tikus tikus maling di negeri mau kecil mau besar sikat
YouTube,Pecat aja. Dan tanya sekolah S1 dmn? Cek harta kekayaan nya. Masuk yg kawal siapa?,2026-04-18 12:20:45,pecat aja tanya sekolah s dmn cek harta kaya nya masuk yg kawal siapa
YouTube,"Harusnya tidak seperti itu.. dibuktikan dulu dipengadilan nanti Hakim yang menentukan, kalau hasil DPR hanyalah masukkan saja buat hakim... kalau gini DPR kayak super power melebihi hakim.. presiden aja ada prosedur yang harus dilalui..",2026-04-18 12:20:45,harus seperti bukti dulu adil hakim tentu kalau hasil dpr hanya masuk buat hakim kalau gin dpr kayak super power lebih hakim presiden aja prosedur harus lalu
YouTube,"Selanjutnya gak ada yg ngambil kerjaaan dari pemerintah khususnya KARO,  Kl harga tinggi yg ditawarin kok di ambil, proyek selesai lebih awal salah, kalau molor kena pinalti",2026-04-18 12:20:45,lanjut gak yg ngambil kerjaaan perintah khusus karo kl harga tinggi yg ditawarin kok ambil proyek selesai lebih awal salah kalau molor kena pinalti
YouTube,Viral dulu baru dibahas. Fungsi DPR sebagai kontrol pemerintah lemah.,2026-04-18 12:20:45,viral dulu baru bahas fungsi dpr kontrol perintah lemah
YouTube,Jaksa plonga plongo kaya ayam sayur,2026-04-18 12:20:45,jaksa plonga plongo kaya ayam sayur
YouTube,Raut wajahnya,2026-04-18 12:20:45,raut wajah
YouTube,Kok cm suruh minta maaf ???,2026-04-18 12:20:45,kok cm suruh minta maaf
YouTube,Tetangga gue ini,2026-04-18 12:20:45,tetangga gue
YouTube,Siapa sebenarnya yg dilindungi atau disasar oleh jaksa?,2026-04-18 12:20:45,siapa benar yg lindung sasar jaksa
YouTube,gaa perlu arogan,2026-04-18 12:20:45,gaa perlu arogan
YouTube,"Mereka harusnya mending jujur aja kalo memang punya niatan jahat ke orang, beberin aja langsung motif nya..KALO TIDAK DAN MALAH CARI ALASAN GA LOGIS, JATOHNYA KELIATAN BODOH, DAN ORANG BODOH JANGAN KERJA DI TEMPAT YANG SERIUS, MULUNG AJA MULUNG GA PERLU HARUS PINTER, ATAU PENGEMIS GA PERLU GUNAIN OTAK WAKTU PAS KERJA",2026-04-18 12:20:45,harus mending jujur aja kalo memang punya niat jahat orang beberin aja langsung motif nyakalo malah cari alas ga logis jatohnya liat bodoh dan orang bodoh jangan kerja tempat serius mulung aja mulung ga perlu pinter emis ga perlu gunain otak waktu pas kerja
YouTube,Ini 1 contoh jaksa di sebuah wilayah. Kalo dikumpulkan seindonesia kira2 yg sejenis ini ada berapa ya???,2026-04-18 12:20:45,contoh jaksa buah wilayah kalo kumpul indonesia kira yg jenis ada berapa
YouTube,Apakah amsal timsukses hinca?,2026-04-18 12:20:45,amsal timsukses hinca
YouTube,Lah mundur ........Wani piro,2026-04-18 12:20:45,lah mundur wani piro
YouTube,Mutasi ..ke Papua,2026-04-18 12:20:45,mutasi papua
YouTube,"Sudah nggak heran kalau jaksa itu lucu, coba lihat rekrutmen jaksa tersebut juga darimana dia lulus dan bagaimana dia bekerja. Miris kalau melihat kinerja jaksa. Bagaimana mau adil kalau gerbang keadilan jebol begitu.",2026-04-18 12:20:45,nggak heran kalau jaksa lucu coba lihat rekrutmen jaksa sebut darimana lulus bagaimana kerja miris kalau lihat kerja jaksa bagaimana mau adil kalau gerbang adil jebol
YouTube,Ceritanya semut mau gigit kucing.,2026-04-18 12:20:45,cerita semut mau gigit kucing
YouTube,Banyak orang budeg bisu tuli picek,2026-04-18 12:20:46,banyak orang budeg bisu tuli picek
YouTube,MENJIJIKAN,2026-04-18 12:20:46,jijik
YouTube,MANAAA  U U PERAMPASAN ASET   NOL ... NOL ... NOL ️,2026-04-18 12:20:46,manaaa u u ampas aset nol nol nol
YouTube,"harus pecat ,bukan di ganti pemain.sama saja tetap ada di institusi tersebut,",2026-04-18 12:20:46,pecat bukan ganti pemainsama tetap di institusi sebut
YouTube,"Pak Hinca bilang ke ADILAN yg tertunda adalah kejahatan yg luar biasa , lalu bagaimana dengan pe NGADILAN terhadap jokowi  ? harusnya pemerintah tidak tebang pilih dalam menegakkan ke ADILAN",2026-04-18 12:20:46,pak hinca bilang adil yg tunda jahat yg luar biasa lalu bagaimana pe ngadilan jokowi harus perintah tebang pilih tegak adil
YouTube,"Akhirnya kami masyarakat awam, berkesimpulan  ; Amsal ""tak mau berbagi"" pada pihak-pihak yang ""berjasa""atas  mark up anggaran yang terlanjur di tetapkan. Dan ia kukuh jika nilai yang ditetapkan adalah haknya. pihak pihak yang merasa ""dikhianati"" Amsal akhirnya berusaha memenjarakannya dengan berbagai cara. ",2026-04-18 12:20:46,akhir masyarakat awam simpul amsal tak mau bagi pihakpihak berjasaatas mark up anggar lanjur tetap ia kukuh nilai tetap hak pihak pihak rasa khianat amsal akhir usaha penjara bagai cara
YouTube,"Tolong di atensi di Tindak bawahan nya Pak Kajati  , Tempatkan di patsus",2026-04-18 12:20:46,atensi tindak bawah nya pak kajati tempat di patsus
YouTube,"Jaksanya pada lulus SD ga ya, ko koyo ngene",2026-04-18 12:20:46,jaksa lulus sd ga ko koyo ngene
YouTube,Kenapa ya kalau pengusaha memberikan hadiah mobil dll kepada Kejaksaan tidak di anggap Gratifikasi? Ini kan termasuk sebagai sogokan Enak sekali Kejaksaan merasa seperti tangan kanan Tuhan padahal banyak yg salah jalan,2026-04-18 12:20:46,ya kalau usaha beri hadiah mobil kepada jaksa di anggap gratifikasi kan masuk sogo enak sekali jaksa rasa tangan kanan tuhan padahal banyak yg salah jalan
YouTube,Jadi klo biaya video mustinya berapa standar bayaran yang musti diterima???,2026-04-18 12:20:46,jadi klo biaya video mustinya berapa standar bayar musti terima
YouTube,Keren dpr komisi x jaksa kenabatunya tuh,2026-04-18 12:20:46,keren dpr komisi x jaksa kenabatunya tuh
YouTube,Gak bisa mecat ta ...halah konoha ya gt itu,2026-04-18 12:20:46,gak mecat ta halah konoha gt
YouTube,KOK BISA MANUSIA 60BIOK 64k ada 0t4k KAYAK GITU JADI JAKSA???!!   Klo gini gue jadi ingat kata2 Sun Go Kong ... GURUUUU MEREKA SILUMAAAN!!!!,2026-04-18 12:20:46,kok manusia biok k tk kayak gitu jadi jaksa klo gin gue jadi ingat kata sun go kong guruuuu silumaaan
YouTube,Anak SMA aja jadiin jaksa,2026-04-18 12:20:46,anak sma aja jadiin jaksa
YouTube,Copot tu jaksa,2026-04-18 12:20:46,copot tu jaksa
YouTube,udah bisa dipastikan kena copot nih jabatan kajari dan jajaran nya karna dpr udah ngasih 5 poin hasil dari sidang,2026-04-18 12:20:46,udah pasti kena copot nih jabat kajari jajar nya karna dpr udah ngasih poin hasil sidang
YouTube,"Harus ada UU DAN KUHP, BUAT JAKSA yg salah dan main2 dan terbukti SALAH MEMIDANAKAN MASYARAKAT,  KARENA MEREKA Berkecimpung dengan uang, dan uang itu DAPAT MEMPENGARUHI TUNTUTAN, JAKSA,  KASIHAN YG jadi korban waktu, buat keluarga, pekerjaanya, SUPAYA KASUS KAYA  ABK kemaren dan AMSAL TIDAK terulang buat yg lain",2026-04-18 12:20:46,ada uu kuhp buat jaksa yg salah main bukti salah pidana masyarakat mereka kecimpung uang uang dapat pengaruh tuntut jaksa kasihan yg jadi korban waktu buat keluarga pekerjaanya kasus kaya abk kemaren amsal ulang buat yg
YouTube,"Cabut dong jabatannya, mutasi yg jauh, jadikan staf, minimal 10 tahun dan setiap tahun dimutasi juga. Cengli dong",2026-04-18 12:20:46,cabut dong jabat mutasi yg jauh jadi staf minimal tahun tiap tahun mutasi cengli dong
YouTube,Yang di belakang bapak itu gak sopan mondar mandir aja kerja nya,2026-04-18 12:20:46,di belakang bapak gak sopan mondar mandir aja kerja nya
YouTube,Ketua kejari Karo bisa duduk Karena Nyogok duit di pusat Jadi Harus balikkan duit setelah duduk dia,2026-04-18 12:20:46,ketua kejar karo duduk nyogok duit pusat jadi balik duit duduk
YouTube,kajari oon.. angkuh. pecat aja udah.. oon,2026-04-18 12:20:46,kajari oon angkuh pecat aja udah oon
YouTube,bukan masalah belajar lagi...ini masalah MORAL yang busuk,2026-04-18 12:20:46,bukan masalah ajar lagiini masalah moral busuk
YouTube,"Tlg pak dibantu Kasus Izajah Palsu....Mulai zaman Singosari s.d skrg, apa ceritaNya....",2026-04-18 12:20:46,tlg pak bantu kasus izajah palsumulai zaman singosari sd skrg apa cerita
YouTube,Kapan Komisi III DPR yang terhormat melakukan DRP terkait nasib 7 orang miskin yang dihukum seumur hidup dalam kasus kematian Vina dan Eky di Cirebon? Ada 7 manusia yang tidak bersalah dihukum seumur hidupnya di semua tingkatan peradilan. Bahkan PK ditolak MA meskipun bertolak belakang dengan dengan fakta persidangan di sidang PK,2026-04-18 12:20:46,kapan komisi iii dpr hormat laku drp kait nasib orang miskin hukum umur hidup kasus mati vina eky cirebon manusia tidak salah hukum umur hidup semua tingkat adil bahkan pk tolak ma meski tolak belakang dengan fakta sidang sidang pk
YouTube,"Jaksa ini semakin dikasih kekuatan lebih , semakin sok sokan, ujung ujungnya minta lebih terus nanti tindak pidana umum mau di ambil juga . Jangan sok overpower jaksa , anda bukan INSTITUSI PALING BERSIH",2026-04-18 12:20:46,jaksa makin kasih kuat lebih makin sok sok ujung ujung minta lebih terus tindak pidana umum mau ambil jangan sok overpower jaksa bukan institusi paling bersih
YouTube,jgn kasi kesempatan kedua.. masih banyak yg kompeten di bidang nya.. kasi sekolah dulu di lapas.. pecaat,2026-04-18 12:20:46,jgn kasi sempat dua banyak yg kompeten bidang nya kasi sekolah dulu lapas pecaat
YouTube,Oknum jaksa2 ini kerjanya mencari-cari kesalahan orang lain Ga cukupkah gajimu utk kasih makan keluargamu dengan cara yang halal ??,2026-04-18 12:20:46,oknum jaksa kerja mencaricari salah orang ga cukup gaji utk kasih makan keluarga cara halal
YouTube,"Kira-kira berapa banyak masyarakat kena dikriminalisasi kaya sodara Amsal ini? Bawa-bawa nama Tuhan Yang Maha Esa, tp kelakuan kalian layaknya iblis. Biasa jadi mafia hukum ya? Biasa pake wewenangnya, buat cari cuan ya?? Gile ya, kasus viral kaya begini aja, mereka msi bergeming mengadu domba antar institusi negara. Gmn rakyat kecil? Terbiasa ya kalian melakukan kezoliman ini?? Karma itu ada. Tunggu waktunya. Dan mau mengingatkan para APH lainnya, kalian pikir uang hasil mengkriminalisasi sso itu bisa kalian kumpullan ketika kalian mati dan bisa menyogok malaikat agar kalian bisa ke surga??",2026-04-18 12:20:46,kirakira berapa banyak masyarakat kena kriminalisasi kaya sodara amsal bawabawa nama tuhan maha esa tp laku kalian layak iblis biasa jadi mafia hukum biasa pake wewenangnya buat cari cuan gile kasus viral kaya begini aja msi geming adu domba antar institusi negara gmn rakyat kecil biasa kalian laku kezoliman karma ada tunggu waktu mau ingat aph lain kalian pikir uang hasil kriminalisasi sso kalian kumpullan kalian mati bisa sogok malaikat kalian bisa ke surga
YouTube,"ITU KARENA BUSUKNYA TERCIUM KEMANA MANA BARU KALIAN TERIAK TERIAK ??!!  SARAN SAYA KALIAN YANG MAIN BUSUK DIATAS SANA HARUS LEBIH KOMPAK Dan LEBIH BERHATI HATI KALEAN KALAU BUNGKUS KEBUSUKAN ,, JANGAN TAKUT KALIAN SAMA RAKYAT LEMAH "" TAKUTLAH KALIAN PADA TUHAN YANG MAHA BESAR KUAT LAGI MAHA KUASA "" KARENA TUHAN BERSAMA MEREKA RAKYAT YANG KALIAN DZOLIMI",2026-04-18 12:20:46,busuk cium mana baru kalian teriak teriak saran kalian main busuk atas sana lebih kompak lebih hati hati kalean kalau bungkus busuk jangan takut kalian sama rakyat lemah takut kalian tuhan maha besar kuat maha kuasa karena tuhan sama rakyat kalian dzolimi
YouTube,Intitusi kejaksaan yg paling bobrok,2026-04-18 12:20:46,intitusi jaksa yg paling bobrok
YouTube,Usut kejaksaan. Sumatra Utara mata duitan.,2026-04-18 12:20:46,usut jaksa sumatra utara mata duit
YouTube,"...anggota dewan tukang semprot, giliran mereka disemprot bebal....",2026-04-18 12:20:46,anggota dewan tukang semprot gilir semprot bebal
YouTube,Biadab sempat dipenjara 100 hari lebih.. Mengerikan dan jahat dan psikopat mereka,2026-04-18 12:20:46,biadab sempat penjara hari lebih keri jahat psikopat
YouTube,"Kasus serupa banyak terjadi di pelosok negeri, yang tidak tersorot atau muncul ke permukaan. Sudah tak terhitung jumlahnya hukum tajam ke bawah tumpul ke atas. Semoga negara ini segera hancur dan reset ulang.",2026-04-18 12:20:46,kasus rupa banyak jadi pelosok negeri tidak sorot muncul muka tak hitung jumlah hukum tajam bawah tumpul atas moga negara segera hancur reset ulang
YouTube,Jika memang Komisi 3 pingin menegakkan keadilan seperti yg dinarasikan pimpinan dan anggota Komisi 3..Komisi hukum...COBA USUT TUNTAS TTG IJAZAH PALAU JOKOWI DAN GIBRAN..biar semua Jadi terang benderang ...BERANI APA TIDAK...HAYOO..RAKYAT MENUNGGU,2026-04-18 12:20:46,memang komisi pingin tegak adil yg narasi pimpin anggota komisi komisi hukumcoba usut tuntas ttg ijazah palau jokowi gibranbiar semua jadi terang benderang berani apa tidakhayoorakyat tunggu
YouTube,Kualitas jalur belakang = sampah,2026-04-18 12:20:46,kualitas jalur belakang sampah
YouTube,Kalau begini model jaksa ..mending pecat aja ..itu yg cewekkk  mukanya kek sombong,2026-04-18 12:20:46,kalau begini model jaksa mending pecat aja yg cewekkk muka kek sombong
YouTube,DPR RI Komisi 3 ,2026-04-18 12:20:46,dpr ri komisi
YouTube,Aku yg buta hukum heran kenapa nkri masih oake kuhp belanda apa kita madih dijajah belanda?,2026-04-18 12:20:46,aku yg buta hukum heran nkri oake kuhp belanda apa madih jajah belanda
YouTube,Lucuuuu! DPR sekarang sibuk beud pansos kasus kasus vital. Ganti nama aja jadi Dewan Pemerhati Viral,2026-04-18 12:20:46,lucuuuu dpr sekarang sibuk beud pansos kasus kasus vital ganti nama aja jadi dewan perhati viral
YouTube,Jaksa hasil nyogok kayanya,2026-04-18 12:20:46,jaksa hasil nyogok kaya
YouTube,"jangan mundur pak PECATTTTTTTTTTT.....kalo mundur mah cman turun doang atau pindah kurang sep pak, biar jadi contoh buat yang laen jangan ngadi-ngadi",2026-04-18 12:20:46,jangan mundur pak pecatttttttttttkalo mundur mah cman turun doang pindah kurang sep pak biar jadi contoh buat laen jangan ngadingadi
YouTube,Paling suru mundur dan hukumannya sholat 5 waktu ,2026-04-18 12:20:46,paling suru mundur hukum sholat waktu
YouTube,Itu jaksa mau naik jabatan ... jaksa PEA,2026-04-18 12:20:46,jaksa mau naik jabat jaksa pea
YouTube,"Ngak kebayang kasus nya Nikita mirzani,jaksa nya arogan SEMUA jaksa nya semenah menah",2026-04-18 12:20:46,ngak bayang kasus nya nikita mirzanijaksa nya arogan semua jaksa nya semenah menah
YouTube,Sadar Juga Kalian DPR...Kalian Disumpah Pakai Nama Tuhan Tp Korupsi Juga...Kejahatan Kalian Lebih Sadis Dgn Korupsi Berapa banyak Rakyat Kelaparan tp kalian enak² Dikursi DPR menikmati Fasilitas Dan Mengejek² Rakyat...Reses Pun nggak ada Tindakan Kaliannya...hanya menikmati Uang Reses aja Kalian...,2026-04-18 12:20:46,sadar kalian dprkalian sumpah pakai nama tuhan tp korupsi jugakejahatan kalian lebih sadis dgn korupsi berapa banyak rakyat lapar tp kalian enak kursi dpr nikmat fasilitas ejek rakyatreses nggak tindak kaliannyahanya nikmat uang reses aja kalian
YouTube,paling Uda di suap ini orang,2026-04-18 12:20:46,paling uda suap orang
YouTube,Ini yg tersorot kamera seolah keadilan ada coba lihat dilangsn no banyak masyarakat yg TDK mengerti hukum dihukum dgn hukuman yg kalian buat Bagong.,2026-04-18 12:20:46,yg sorot kamera adil coba lihat dilangsn no banyak masyarakat yg tdk erti hukum hukum dgn hukum yg kalian buat bagong
YouTube,Muka muka penjahat ini jaksa,2026-04-18 12:20:46,muka muka jahat jaksa
YouTube,DPR RI komisi 3 ,2026-04-18 12:20:46,dpr ri komisi
YouTube,Tuhan di Indonesia mau di gugat....??? Mimpi kali yee... Konoha ini pak... Hanya kiamat yang akan membuat mereka menyesali perbuatan mereka...,2026-04-18 12:20:46,tuhan indonesia mau gugat mimpi kali yee konoha pak kiamat akan buat sali buat
YouTube,BANYAK PARA OKNUM PENEGAK HUKUM DI NEGARA INI MASUK JADI PENEGAK HUKUM HANYA KARENA NAFSU CARI UANG/ KEKAYAAN  SECARA GAMPANG  DENGAN cara  MENGORBANKAN RAKYAT KECIL YG TIDAK BERSALAH  ( MER3KA PARA OKNUM JAKSA  ITU SEMUA BAPA DARI SEGALA DUSTA ),2026-04-18 12:20:46,banyak oknum tegak hukum negara masuk jadi tegak hukum karena nafsu cari uang kaya gampang cara korban rakyat kecil yg salah merka oknum jaksa semua bapa segala dusta
YouTube,"Jangan lekas percaya, sidang sinetron Komisi III DPR ini cuma utk mengalihkan perhatian rakyat dari RUU PERAMPASAM ASET KORUPTOR yg sangat penting tetapi dibiarkan mangkrak nggak diurus oleh DPR...",2026-04-18 12:20:46,jangan lekas percaya sidang sinetron komisi iii dpr cuma utk alih perhati rakyat ruu perampasam aset koruptor yg sangat penting biar mangkrak urus dpr
YouTube,"Amsal Sitepu = Nadiem Makarim lalu knapa Amsal bisa bebas dan DPR full smangat bantu? sedangkan menolong Nadiem Makarim DPR tidak action? padahal sudah jelas banyak kesalahan tuduhan di kasus Nadiem. Ada apa ini?  Apa bedanya Hak Amsal Sitepu dan Haknya Nadiem Makarim bukankah sama saja Hak WNI yg dikerjain aparatur hukum entah utk kepentingan siapa? Ayo dong Nyali DPR yg berani juga bela dan bebaskan Nadiem Makarim... Membela keadilan jangan pilih pilih Krn membela keadilan adl kebajikan Takwa yg tinggi...persetan dng kekuatan Penguasa Dunia yg paling kuat adl Allah Tuhan yg Maha Kuasa.  Yg Salah tendang pantatnya ,yg Benar dipeluk dibesarkan hatinya itulah KEADILAN BROW !!",2026-04-18 12:20:46,amsal sitepu nadiem makarim lalu knapa amsal bebas dpr full smangat bantu tolong nadiem makarim dpr action padahal jelas banyak salah tuduh kasus nadiem apa apa beda hak amsal sitepu hak nadiem makarim bukankah sama hak wni yg dikerjain aparatur hukum entah utk penting siapa ayo dong nyali dpr yg berani bela bebas nadiem makarim bela adil jangan pilih pilih krn bela adil adl kebaji takwa yg tinggipersetan dng kuat kuasa dunia yg paling kuat adl allah tuhan yg maha kuasa yg salah tendang pantat yg benar peluk besar hati adil brow
